CustomerID,StartTime,EndTime,AvgHR,MaxHR,AvgMPH,MaxMPH,AvgOxygen,ElevationGain,KCal,Weight,Age
100750,022224 20:49:00,022224 21:57:00,160,172,20,24,95,666,134,111,34
100751,022224 16:14:00,022224 16:45:00,148,174,10,26,90,2781,187,240,34
100752,022224 22:35:00,022224 23:12:00,154,175,11,23,90,2731,140,149,59
100753,022224 17:31:00,022224 18:43:00,169,180,17,37,90,183,225,249,40
100754,022224 11:01:00,022224 11:48:00,141,169,12,34,99,2858,160,126,50
100755,022224 09:36:00,022224 10:20:00,157,171,14,31,94,3265,169,124,48
100756,022224 13:20:00,022224 14:25:00,151,151,16,24,90,1822,232,157,17
100757,022224 16:41:00,022224 17:05:00,138,141,15,32,90,3640,123,150,18
100758,022224 18:26:00,022224 19:33:00,170,177,13,27,90,2816,239,130,25
100759,022224 06:31:00,022224 07:21:00,136,164,11,31,90,1381,89,108,33
100760,022224 06:06:00,022224 06:53:00,147,174,19,36,97,3359,187,114,31
100761,022224 08:56:00,022224 09:42:00,150,176,17,29,90,1908,158,143,53
100762,022224 05:04:00,022224 05:57:00,151,161,17,44,90,28,152,249,54
100763,022224 05:57:00,022224 06:43:00,143,156,12,38,90,1555,144,171,30
100764,022224 13:15:00,022224 13:42:00,164,175,15,43,90,3892,133,138,63
100765,022224 09:33:00,022224 10:41:00,162,168,18,30,90,2976,493,228,50
100766,022224 22:53:00,022224 23:30:00,161,168,14,19,90,2114,195,226,32
100767,022224 10:03:00,022224 10:35:00,153,166,16,41,90,1464,147,226,64
100768,022224 19:39:00,022224 20:41:00,140,175,12,13,90,3255,313,170,50
100769,022224 22:52:00,022224 00:00:00,148,154,11,50,90,3189,-9219,235,37
100770,022224 15:45:00,022224 16:23:00,157,166,12,35,90,993,65,118,60
100771,022224 09:21:00,022224 09:42:00,138,176,13,23,95,3699,122,175,47
100772,022224 09:01:00,022224 09:17:00,136,138,12,44,90,3965,110,200,74
100773,022224 11:55:00,022224 12:22:00,169,177,12,32,90,1580,52,105,71
100774,022224 09:56:00,022224 10:07:00,144,155,20,32,90,979,42,196,40
100775,022224 07:41:00,022224 08:10:00,152,168,11,22,90,3432,181,207,38
100776,022224 14:07:00,022224 14:42:00,163,178,12,50,90,1083,62,118,50
100777,022224 05:27:00,022224 05:53:00,141,148,20,34,90,3077,102,116,29
100778,022224 20:12:00,022224 20:47:00,144,159,14,38,90,1792,136,183,40
100779,022224 18:03:00,022224 18:38:00,148,158,18,37,97,3847,233,177,55
100780,022224 19:07:00,022224 19:42:00,140,147,13,22,90,3878,188,156,50
100781,022224 10:02:00,022224 10:45:00,136,156,18,30,90,3971,172,104,51
100782,022224 18:46:00,022224 19:17:00,162,173,13,42,90,1807,91,143,69
100783,022224 20:22:00,022224 20:47:00,145,146,11,12,90,2250,110,198,37
100784,022224 20:41:00,022224 21:18:00,155,158,10,10,99,3019,167,169,17
100785,022224 18:18:00,022224 19:06:00,172,172,13,43,90,3603,241,154,38
100786,022224 20:10:00,022224 20:32:00,171,175,16,17,94,2671,102,163,22
100787,022224 16:10:00,022224 16:25:00,155,155,17,39,90,1180,54,190,74
100788,022224 20:47:00,022224 21:23:00,153,156,18,26,90,934,70,107,44
100789,022224 22:24:00,022224 23:00:00,165,165,20,21,90,2775,128,112,57
100790,022224 14:57:00,022224 16:20:00,135,155,10,21,90,3967,291,106,51
100791,022224 21:05:00,022224 21:20:00,157,159,20,40,90,1602,77,216,26
100792,022224 15:05:00,022224 15:39:00,172,174,11,34,90,2109,132,182,51
100793,022224 09:09:00,022224 09:41:00,145,156,17,33,90,3781,278,238,38
100794,022224 11:03:00,022224 11:34:00,140,168,20,37,90,3596,121,105,20
100795,022224 22:08:00,022224 23:10:00,164,172,18,37,90,1360,275,211,49
100796,022224 11:32:00,022224 12:23:00,152,177,17,24,90,3460,324,185,36
100797,022224 17:31:00,022224 18:05:00,172,179,10,35,90,2163,81,113,51
100798,022224 19:55:00,022224 20:32:00,143,147,17,49,90,2472,255,248,21
100799,022224 22:35:00,022224 23:59:00,154,154,19,36,90,2109,321,143,73
100800,022224 06:21:00,022224 06:59:00,169,169,13,36,90,3393,284,239,65
100801,022224 13:56:00,022224 14:59:00,164,167,19,19,99,1702,284,188,31
100802,022224 21:29:00,022224 22:23:00,168,173,15,18,90,1291,241,240,51
100803,022224 14:28:00,022224 15:00:00,157,170,11,11,90,3663,142,140,37
100804,022224 13:32:00,022224 14:15:00,165,170,17,31,90,3336,298,207,49
100805,022224 11:48:00,022224 12:26:00,136,172,19,43,90,3475,242,178,43
100806,022224 11:34:00,022224 12:07:00,169,179,19,21,90,2197,182,203,62
100807,022224 22:54:00,022224 23:32:00,168,178,18,50,90,938,123,178,19
100808,022224 15:29:00,022224 16:09:00,146,174,17,32,90,95,89,188,71
100809,022224 05:07:00,022224 05:42:00,154,154,15,46,90,3323,229,204,31
100810,022224 10:14:00,022224 10:46:00,135,146,10,50,90,3920,245,234,63
100811,022224 08:39:00,022224 09:12:00,147,159,17,38,90,2594,234,248,55
100812,022224 19:43:00,022224 20:45:00,172,180,18,36,90,2651,347,189,68
100813,022224 10:47:00,022224 11:19:00,165,173,11,18,90,3725,119,116,59
100814,022224 10:16:00,022224 11:14:00,153,179,17,25,90,128,94,133,38
100815,022224 10:01:00,022224 10:39:00,159,179,14,32,90,1975,97,114,30
100816,022224 19:43:00,022224 20:37:00,150,156,10,31,90,1953,208,196,31
100817,022224 07:28:00,022224 08:00:00,138,146,17,22,90,1891,128,168,19
100818,022224 09:32:00,022224 10:13:00,147,161,16,25,90,115,78,167,35
100819,022224 18:25:00,022224 19:01:00,146,160,19,29,90,2149,228,235,48
100820,022224 16:28:00,022224 16:47:00,156,175,12,48,90,3191,125,225,55
100821,022224 16:20:00,022224 16:48:00,165,168,15,21,98,3568,205,217,65
100822,022224 20:08:00,022224 20:51:00,170,170,13,31,90,3134,214,169,44
100823,022224 20:14:00,022224 21:15:00,158,176,17,29,90,2721,224,125,40
100824,022224 09:40:00,022224 10:18:00,142,150,18,32,90,3371,320,245,38
100825,022224 16:29:00,022224 16:57:00,166,176,18,18,94,2549,181,224,58
100826,022224 10:42:00,022224 11:52:00,154,156,13,27,96,744,170,179,60
100827,022224 15:16:00,022224 15:52:00,142,170,19,41,90,1411,109,138,51
100828,022224 18:46:00,022224 19:09:00,140,148,17,17,90,2373,130,209,36
100829,022224 13:40:00,022224 13:58:00,148,164,14,40,90,3223,97,175,53
100830,022224 09:03:00,022224 09:19:00,159,177,17,29,90,3266,81,154,27
100831,022224 10:22:00,022224 11:02:00,171,180,14,21,98,22,72,192,66
100832,022224 13:01:00,022224 13:41:00,146,175,20,22,90,723,138,191,76
100833,022224 05:43:00,022224 06:08:00,136,170,13,19,90,3244,108,143,22
100834,022224 10:56:00,022224 11:46:00,168,177,15,39,90,1224,130,144,18
100835,022224 14:37:00,022224 15:35:00,135,140,15,16,94,2123,284,203,36
100836,022224 15:37:00,022224 16:11:00,136,161,17,28,90,1293,77,114,69
100837,022224 18:04:00,022224 18:34:00,135,166,19,20,90,3861,273,237,22
100838,022224 08:56:00,022224 09:54:00,149,152,12,25,90,3442,332,185,17
100839,022224 20:59:00,022224 21:33:00,142,162,18,34,90,818,126,213,21
100840,022224 16:36:00,022224 17:12:00,164,178,11,40,90,2171,149,190,46
100841,022224 06:33:00,022224 07:12:00,142,169,20,48,90,3001,132,102,50
100842,022224 12:28:00,022224 13:04:00,135,137,17,48,90,9,102,249,38
100843,022224 08:51:00,022224 09:32:00,135,159,14,33,90,3141,172,139,47
100844,022224 07:00:00,022224 07:46:00,168,176,17,24,90,423,83,128,19
100845,022224 17:26:00,022224 18:40:00,143,177,10,27,90,263,128,206,66
100846,022224 12:53:00,022224 13:22:00,148,175,19,23,90,3327,233,231,38
100847,022224 06:22:00,022224 07:26:00,135,171,13,46,90,1488,256,216,75
100848,022224 18:53:00,022224 19:37:00,139,172,12,35,90,844,137,229,56
100849,022224 09:59:00,022224 11:00:00,164,166,16,23,90,2595,298,175,53
100850,022224 13:43:00,022224 14:30:00,163,164,20,27,90,2207,319,242,19
100851,022224 07:12:00,022224 07:30:00,145,148,13,23,90,1238,70,233,42
100852,022224 09:10:00,022224 09:38:00,138,172,18,20,90,2120,83,114,41
100853,022224 18:38:00,022224 19:13:00,152,167,14,25,90,1277,156,250,43
100854,022224 06:23:00,022224 06:51:00,157,166,19,24,90,524,55,123,43
100855,022224 05:38:00,022224 06:51:00,167,180,17,25,90,243,204,216,70
100856,022224 08:26:00,022224 09:03:00,145,168,20,41,90,1325,108,132,69
100857,022224 15:41:00,022224 16:07:00,158,160,17,17,90,3137,165,197,50
100858,022224 14:21:00,022224 14:52:00,156,156,16,30,94,581,97,217,30
100859,022224 08:55:00,022224 09:16:00,145,175,17,35,90,2052,71,137,52
100860,022224 12:35:00,022224 13:44:00,146,168,15,49,97,2484,377,206,47
100861,022224 22:17:00,022224 22:49:00,163,176,20,24,90,370,56,111,51
100862,022224 06:01:00,022224 06:34:00,155,163,18,48,95,1777,110,140,61
100863,022224 22:22:00,022224 23:15:00,159,162,18,44,90,546,111,135,68
100864,022224 12:00:00,022224 12:30:00,157,165,11,16,90,458,50,162,65
100865,022224 09:15:00,022224 10:35:00,150,163,15,47,90,2212,225,114,31
100866,022224 10:47:00,022224 11:48:00,146,174,10,33,90,2786,277,180,57
100867,022224 22:44:00,022224 23:32:00,149,151,20,28,90,1792,161,133,27
100868,022224 14:52:00,022224 15:58:00,155,161,17,25,90,3050,236,113,37
100869,022224 20:24:00,022224 20:53:00,146,173,14,45,90,1973,103,159,71
100870,022224 05:20:00,022224 05:45:00,155,177,17,37,96,1123,108,230,24
100871,022224 08:41:00,022224 09:48:00,136,176,11,35,90,2171,267,183,19
100872,022224 20:13:00,022224 20:39:00,147,158,19,26,90,3751,201,206,45
100873,022224 11:24:00,022224 11:54:00,171,174,11,31,90,2562,120,164,30
100874,022224 20:02:00,022224 20:40:00,163,176,20,23,90,3955,270,179,26
100875,022224 15:45:00,022224 16:24:00,155,180,11,19,90,2426,210,230,36
100876,022224 05:52:00,022224 06:16:00,148,163,19,45,90,238,52,153,44
100877,022224 19:44:00,022224 20:34:00,150,155,14,41,96,3574,260,157,68
100878,022224 16:41:00,022224 17:18:00,135,170,17,38,90,2404,102,101,75
100879,022224 18:14:00,022224 18:53:00,142,161,10,13,90,317,72,213,50
100880,022224 17:28:00,022224 17:58:00,156,172,14,14,90,3944,222,208,70
100881,022224 21:17:00,022224 22:01:00,171,176,19,23,99,3252,341,226,65
100882,022224 11:58:00,022224 12:46:00,144,151,20,29,90,2477,186,130,34
100883,022224 05:50:00,022224 06:50:00,156,168,12,22,90,1330,176,174,53
100884,022224 17:37:00,022224 17:55:00,170,171,16,46,99,2397,52,110,58
100885,022224 12:18:00,022224 12:57:00,145,146,18,34,90,2924,206,168,21
100886,022224 14:48:00,022224 15:47:00,143,172,11,49,90,1227,182,199,76
100887,022224 17:03:00,022224 17:23:00,141,174,12,14,90,1947,58,139,47
100888,022224 21:11:00,022224 22:29:00,160,168,12,22,90,1935,293,180,41
100889,022224 05:32:00,022224 05:55:00,141,155,14,49,97,1527,48,108,52
100890,022224 10:48:00,022224 12:09:00,153,160,11,31,90,2568,287,145,72
100891,022224 16:03:00,022224 16:47:00,136,142,17,45,90,3035,333,240,57
100892,022224 10:16:00,022224 11:01:00,137,160,15,30,95,2712,212,168,42
100893,022224 19:03:00,022224 19:42:00,161,168,11,11,90,3259,148,131,19
100894,022224 06:37:00,022224 07:28:00,170,174,16,17,90,1020,211,237,64
100895,022224 09:31:00,022224 10:21:00,153,172,16,17,90,1454,158,156,71
100896,022224 22:46:00,022224 23:19:00,142,144,15,49,90,2716,167,181,20
100897,022224 17:42:00,022224 18:03:00,161,167,10,34,96,1193,37,123,39
100898,022224 09:51:00,022224 10:37:00,148,163,11,21,90,2112,145,148,37
100899,022224 19:20:00,022224 20:15:00,171,175,20,26,90,885,158,150,65
100900,022224 11:41:00,022224 12:28:00,170,178,13,29,90,175,47,103,76
100901,022224 05:15:00,022224 06:10:00,136,170,15,20,90,3186,424,247,50
100902,022224 12:28:00,022224 13:38:00,164,173,10,11,90,101,122,238,30
100903,022224 19:27:00,022224 20:12:00,149,154,20,48,96,819,88,105,21
100904,022224 20:11:00,022224 20:41:00,151,170,14,33,90,3094,217,242,70
100905,022224 20:24:00,022224 21:08:00,164,177,11,37,90,786,74,135,73
100906,022224 22:33:00,022224 23:29:00,172,172,18,41,90,2070,316,219,70
100907,022224 17:32:00,022224 18:45:00,135,170,14,32,96,3878,305,119,37
100908,022224 11:51:00,022224 12:32:00,160,171,12,42,90,898,87,152,19
100909,022224 17:28:00,022224 18:09:00,151,152,15,25,90,2697,135,118,20
100910,022224 14:14:00,022224 14:47:00,171,176,19,21,90,2287,153,167,52
100911,022224 18:20:00,022224 19:15:00,135,153,17,27,94,1364,143,128,25
100912,022224 12:37:00,022224 13:30:00,155,175,12,28,94,408,130,229,27
100913,022224 07:11:00,022224 07:55:00,149,162,14,43,90,1211,170,223,50
100914,022224 16:40:00,022224 17:58:00,159,170,20,33,96,3005,275,106,57
100915,022224 08:14:00,022224 09:10:00,156,159,17,49,90,699,106,119,64
100916,022224 22:57:00,022224 00:03:00,145,165,19,36,90,269,-4390,221,29
100917,022224 22:34:00,022224 23:24:00,155,162,14,39,90,757,100,140,51
100918,022224 11:36:00,022224 12:17:00,164,180,14,36,99,1649,88,106,28
100919,022224 09:35:00,022224 10:12:00,168,171,15,20,90,741,108,197,51
100920,022224 20:55:00,022224 21:19:00,148,163,13,19,90,2005,68,130,26
100921,022224 06:31:00,022224 07:03:00,153,154,12,22,90,2211,159,219,39
100922,022224 14:54:00,022224 15:27:00,141,175,12,39,90,1227,73,137,31
100923,022224 05:55:00,022224 07:00:00,139,175,20,48,90,1296,189,133,75
100924,022224 14:01:00,022224 14:27:00,161,174,19,24,90,434,51,128,37
100925,022224 22:24:00,022224 23:26:00,167,168,10,33,90,3454,388,211,54
100926,022224 07:35:00,022224 08:21:00,154,165,16,19,90,2595,252,196,38
100927,022224 15:09:00,022224 16:03:00,160,175,10,47,90,2532,217,171,48
100928,022224 11:31:00,022224 12:22:00,161,166,14,37,90,801,107,143,68
100929,022224 14:01:00,022224 14:37:00,167,178,18,46,90,2503,246,239,37
100930,022224 12:45:00,022224 13:22:00,143,178,14,20,95,482,60,130,68
100931,022224 12:28:00,022224 12:57:00,168,180,15,18,94,856,79,174,39
100932,022224 17:12:00,022224 18:10:00,160,167,11,21,90,637,108,162,35
100933,022224 14:10:00,022224 14:51:00,140,152,18,30,90,2128,186,174,52
100934,022224 19:50:00,022224 20:11:00,141,168,13,33,90,3325,161,249,30
100935,022224 05:26:00,022224 06:13:00,160,164,20,43,90,1126,125,128,55
100936,022224 15:05:00,022224 15:38:00,150,179,12,21,95,1856,119,178,62
100937,022224 07:45:00,022224 08:18:00,144,175,18,33,90,3690,125,104,20
100938,022224 12:29:00,022224 13:08:00,168,174,11,13,90,2154,156,185,62
100939,022224 11:00:00,022224 12:10:00,151,178,18,41,90,1130,340,249,30
100940,022224 07:13:00,022224 08:32:00,169,174,18,32,90,1358,327,197,42
100941,022224 20:33:00,022224 21:06:00,144,179,12,25,90,1280,62,114,72
100942,022224 13:10:00,022224 13:25:00,156,159,19,19,90,2834,111,236,51
100943,022224 09:58:00,022224 10:21:00,150,171,13,19,90,2722,94,154,50
100944,022224 05:07:00,022224 05:31:00,136,147,11,13,90,3222,156,226,44
100945,022224 21:47:00,022224 22:23:00,166,166,19,31,90,1062,175,247,35
100946,022224 05:30:00,022224 05:53:00,156,172,19,23,90,3473,167,203,30
100947,022224 18:20:00,022224 18:58:00,156,178,10,27,95,3685,162,137,26
100948,022224 21:53:00,022224 22:52:00,157,160,20,45,90,2327,205,121,32
100949,022224 11:25:00,022224 12:11:00,147,180,11,50,90,1536,115,143,75
100950,022224 13:25:00,022224 13:59:00,147,158,15,19,90,3866,204,168,53
100951,022224 11:34:00,022224 12:06:00,157,172,15,41,90,782,58,120,72
100952,022224 20:03:00,022224 20:50:00,162,173,15,49,97,3447,292,189,28
100953,022224 14:25:00,022224 14:57:00,135,155,19,33,90,2119,131,153,16
100954,022224 19:20:00,022224 20:28:00,145,169,17,50,90,2776,206,102,75
100955,022224 22:12:00,022224 23:23:00,169,171,10,31,90,632,124,161,74
100956,022224 22:49:00,022224 23:19:00,140,144,14,31,94,3140,146,161,34
100957,022224 05:02:00,022224 05:16:00,158,174,12,49,90,2824,57,153,61
100958,022224 19:45:00,022224 20:48:00,171,176,14,44,90,2544,374,226,47
100959,022224 10:06:00,022224 11:30:00,169,179,10,46,90,3756,383,144,29
100960,022224 21:44:00,022224 22:40:00,142,160,18,29,90,379,157,194,22
100961,022224 16:37:00,022224 17:20:00,150,161,16,34,98,3859,255,163,61
100962,022224 19:09:00,022224 19:35:00,155,177,17,21,90,3983,104,106,29
100963,022224 08:38:00,022224 08:57:00,139,154,20,48,90,2989,151,240,26
100964,022224 07:39:00,022224 08:05:00,170,176,18,20,90,3984,145,145,49
100965,022224 21:47:00,022224 22:28:00,142,175,10,33,90,2245,175,198,45
100966,022224 20:38:00,022224 21:48:00,168,178,16,27,90,1331,274,201,65
100967,022224 06:53:00,022224 07:12:00,162,167,11,38,90,2060,42,106,54
100968,022224 11:56:00,022224 12:25:00,162,179,16,29,90,2485,118,150,41
100969,022224 06:10:00,022224 06:50:00,144,169,19,49,90,2566,295,248,39
100970,022224 06:41:00,022224 07:21:00,156,158,17,30,90,799,85,128,26
100971,022224 21:44:00,022224 22:32:00,150,160,13,21,94,3150,190,134,72
100972,022224 17:24:00,022224 18:17:00,152,152,13,39,90,3104,172,111,34
100973,022224 05:58:00,022224 06:46:00,160,169,10,48,90,816,113,195,67
100974,022224 22:17:00,022224 22:38:00,140,158,15,49,90,3035,69,109,55
100975,022224 16:37:00,022224 17:28:00,144,158,13,34,90,3396,317,199,61
100976,022224 09:53:00,022224 10:29:00,163,168,20,35,90,2877,210,180,61
100977,022224 18:20:00,022224 18:53:00,150,164,16,28,90,3489,212,190,73
100978,022224 15:47:00,022224 16:13:00,148,158,20,44,99,565,68,153,55
100979,022224 21:41:00,022224 22:06:00,153,180,14,38,90,557,64,199,58
100980,022224 19:47:00,022224 20:42:00,144,167,19,38,90,3782,327,157,48
100981,022224 18:58:00,022224 19:43:00,152,165,20,24,90,2301,145,113,50
100982,022224 14:53:00,022224 15:25:00,157,180,19,44,90,702,121,218,27
100983,022224 19:55:00,022224 21:18:00,144,168,10,26,99,2601,348,175,62
100984,022224 22:02:00,022224 23:08:00,145,162,20,37,90,1066,176,131,76
100985,022224 15:08:00,022224 15:39:00,149,161,13,31,90,3677,109,106,21
100986,022224 13:15:00,022224 13:49:00,141,172,17,31,90,1508,154,212,56
100987,022224 11:51:00,022224 12:14:00,161,174,10,49,90,2249,76,153,33
100988,022224 06:13:00,022224 06:56:00,142,179,14,32,95,264,54,114,51
100989,022224 05:00:00,022224 06:06:00,138,146,15,48,90,512,176,199,48
100990,022224 14:06:00,022224 14:37:00,157,159,18,41,90,1717,101,140,23
100991,022224 08:47:00,022224 09:17:00,147,163,12,32,90,3229,178,202,26
100992,022224 06:50:00,022224 07:30:00,143,175,13,33,90,565,54,110,50
100993,022224 15:15:00,022224 15:38:00,137,163,18,28,90,471,50,146,22
100994,022224 18:54:00,022224 19:53:00,158,172,14,50,90,2434,220,146,74
100995,022224 12:57:00,022224 13:18:00,159,170,14,17,90,3677,99,140,76
100996,022224 05:26:00,022224 06:44:00,136,171,17,40,94,2671,302,133,73
100997,022224 08:41:00,022224 09:30:00,138,159,11,11,90,3989,244,147,34
100998,022224 09:02:00,022224 09:28:00,164,179,11,41,90,2881,71,104,43
100999,022224 21:35:00,022224 22:15:00,168,179,18,49,90,2511,148,129,68
101000,022224 17:04:00,022224 17:18:00,156,168,16,44,96,1384,50,180,29
101001,022224 11:46:00,022224 12:35:00,141,173,11,30,95,2764,169,134,42
101002,022224 17:14:00,022224 17:46:00,161,177,13,49,96,3179,143,150,23
101003,022224 13:27:00,022224 14:42:00,142,143,20,26,90,1015,281,187,57
101004,022224 13:20:00,022224 13:43:00,160,175,10,45,90,2320,116,229,46
101005,022224 11:02:00,022224 11:24:00,137,173,17,44,96,1532,62,131,60
101006,022224 19:56:00,022224 20:39:00,141,173,15,18,90,935,98,141,18
101007,022224 18:24:00,022224 19:16:00,144,162,17,21,90,2120,303,229,50
101008,022224 14:51:00,022224 15:23:00,148,153,14,36,90,2310,192,243,65
101009,022224 15:13:00,022224 15:56:00,148,161,11,42,90,588,102,211,17
101010,022224 08:51:00,022224 09:26:00,145,146,14,41,90,619,115,245,47
101011,022224 12:38:00,022224 13:20:00,158,167,10,49,96,3324,133,110,73
101012,022224 07:53:00,022224 08:44:00,144,171,16,46,90,2600,327,229,60
101013,022224 22:58:00,022224 23:14:00,152,171,17,48,90,1163,38,125,61
101014,022224 19:55:00,022224 21:04:00,144,145,18,48,94,113,139,159,74
101015,022224 14:51:00,022224 15:12:00,154,174,12,41,90,3311,95,151,27
101016,022224 19:59:00,022224 20:56:00,161,171,10,40,90,3000,258,170,76
101017,022224 07:11:00,022224 08:03:00,165,173,16,36,90,2618,146,100,41
101018,022224 06:06:00,022224 06:36:00,153,180,11,32,90,949,54,132,34
101019,022224 09:51:00,022224 10:37:00,172,172,10,27,90,3101,211,168,50
101020,022224 19:45:00,022224 20:14:00,137,177,15,24,90,3464,216,226,28
101021,022224 14:35:00,022224 15:21:00,165,175,11,34,90,2123,215,218,71
101022,022224 16:50:00,022224 17:37:00,151,151,16,38,90,1790,125,118,51
101023,022224 15:59:00,022224 16:28:00,152,170,15,18,90,52,56,188,65
101024,022224 21:06:00,022224 21:30:00,171,172,13,26,90,2485,108,179,22
101025,022224 20:14:00,022224 21:19:00,157,175,10,45,95,2550,356,232,20
101026,022224 21:57:00,022224 22:49:00,163,175,16,26,90,1565,184,168,46
101027,022224 20:15:00,022224 20:48:00,171,173,16,45,90,1648,112,157,36
101028,022224 07:03:00,022224 07:27:00,166,167,13,38,90,3690,126,159,18
101029,022224 13:43:00,022224 14:09:00,146,156,16,41,90,1826,93,157,21
101030,022224 08:18:00,022224 09:17:00,157,158,11,17,94,1017,198,238,62
101031,022224 07:06:00,022224 07:53:00,158,172,15,17,95,249,113,207,66
101032,022224 05:58:00,022224 06:20:00,168,170,18,28,90,3676,100,125,68
101033,022224 15:00:00,022224 15:35:00,156,166,18,26,90,2684,228,218,47
101034,022224 15:20:00,022224 16:08:00,148,160,17,50,90,2204,176,141,48
101035,022224 10:43:00,022224 11:14:00,141,148,11,22,90,3418,189,203,59
101036,022224 07:04:00,022224 07:26:00,170,176,10,28,90,1277,70,212,69
101037,022224 19:03:00,022224 19:36:00,154,154,15,43,90,2496,202,230,72
101038,022224 19:56:00,022224 20:29:00,158,170,15,45,90,2703,184,200,73
101039,022224 07:35:00,022224 08:23:00,145,155,13,19,90,2521,202,166,71
101040,022224 13:26:00,022224 14:19:00,170,172,20,35,90,258,176,221,26
101041,022224 21:48:00,022224 23:02:00,138,173,16,44,90,1917,215,124,35
101042,022224 21:47:00,022224 22:51:00,152,177,16,17,90,219,77,100,19
101043,022224 07:09:00,022224 07:29:00,166,170,20,40,98,385,53,168,65
101044,022224 15:41:00,022224 16:24:00,167,169,18,50,90,3047,325,234,19
101045,022224 09:25:00,022224 10:13:00,150,163,12,42,90,1693,159,172,35
101046,022224 18:36:00,022224 18:58:00,152,171,18,36,98,873,45,115,27
101047,022224 17:24:00,022224 18:23:00,157,161,13,15,98,729,146,183,43
101048,022224 15:46:00,022224 16:14:00,136,148,20,49,90,3448,171,169,42
101049,022224 21:21:00,022224 21:53:00,163,170,14,14,90,2590,123,145,60
101050,022224 13:28:00,022224 13:56:00,169,173,14,36,98,3555,131,142,59
101051,022224 22:08:00,022224 22:44:00,158,161,11,23,90,3167,116,114,23
101052,022224 17:51:00,022224 18:19:00,135,164,18,29,95,340,97,243,66
101053,022224 09:27:00,022224 10:29:00,162,176,13,47,90,3994,481,220,58
101054,022224 06:34:00,022224 07:07:00,157,157,20,50,90,1719,193,237,26
101055,022224 18:20:00,022224 19:17:00,171,171,11,11,94,3963,273,142,32
101056,022224 22:01:00,022224 23:08:00,168,170,11,28,90,1833,258,197,68
101057,022224 08:54:00,022224 09:33:00,161,162,14,50,90,3332,275,224,44
101058,022224 13:59:00,022224 15:08:00,144,180,19,39,90,2087,309,169,51
101059,022224 10:05:00,022224 10:50:00,154,178,15,20,90,437,105,182,48
101060,022224 08:22:00,022224 09:19:00,135,177,13,17,90,465,81,122,37
101061,022224 10:13:00,022224 11:14:00,171,180,10,48,90,3471,376,207,68
101062,022224 21:40:00,022224 22:09:00,163,180,17,31,97,1162,128,232,64
101063,022224 08:44:00,022224 09:33:00,142,149,20,41,90,209,76,106,16
101064,022224 11:34:00,022224 11:55:00,163,178,15,36,90,1815,100,216,19
101065,022224 12:04:00,022224 12:23:00,142,173,14,18,90,970,50,169,31
101066,022224 22:20:00,022224 23:02:00,145,170,17,38,90,2336,170,151,67
101067,022224 11:11:00,022224 11:40:00,138,164,19,35,90,3375,228,224,57
101068,022224 07:44:00,022224 08:27:00,142,151,10,26,96,679,52,109,26
101069,022224 11:47:00,022224 12:26:00,152,168,16,19,90,2378,136,132,57
101070,022224 17:17:00,022224 17:42:00,137,170,10,34,90,984,79,239,64
101071,022224 22:03:00,022224 22:33:00,162,179,10,15,90,2678,91,125,39
101072,022224 21:22:00,022224 21:57:00,153,167,18,37,90,2263,117,124,52
101073,022224 15:29:00,022224 16:37:00,156,163,14,18,95,1858,289,196,41
101074,022224 07:17:00,022224 07:58:00,144,161,11,40,90,3628,308,239,45
101075,022224 14:53:00,022224 15:25:00,144,179,13,14,90,1688,103,163,23
101076,022224 12:36:00,022224 13:27:00,147,158,19,24,95,3103,195,115,73
101077,022224 20:35:00,022224 21:03:00,144,150,12,22,90,3697,170,187,36
101078,022224 14:16:00,022224 14:38:00,146,148,13,32,90,3683,97,134,23
101079,022224 11:53:00,022224 12:18:00,139,144,18,27,90,2052,104,163,19
101080,022224 20:41:00,022224 21:12:00,140,165,20,48,90,806,120,207,38
101081,022224 17:37:00,022224 17:57:00,172,173,19,37,90,2152,91,170,26
101082,022224 12:11:00,022224 12:44:00,146,180,17,18,90,597,98,194,23
101083,022224 15:53:00,022224 16:28:00,145,152,18,49,90,2395,185,190,63
101084,022224 13:41:00,022224 14:36:00,163,171,16,42,96,709,130,154,50
101085,022224 08:17:00,022224 08:56:00,155,169,18,22,98,2606,129,113,28
101086,022224 20:37:00,022224 21:32:00,160,179,12,20,90,3810,253,138,57
101087,022224 19:27:00,022224 19:52:00,146,180,15,25,90,1095,86,200,36
101088,022224 15:50:00,022224 16:32:00,141,180,12,46,90,2072,218,238,16
101089,022224 13:13:00,022224 13:46:00,167,178,17,38,90,3441,260,230,30
101090,022224 06:30:00,022224 07:14:00,155,165,16,46,90,42,59,124,38
101091,022224 21:56:00,022224 23:06:00,146,148,14,22,90,3270,507,233,28
101092,022224 21:00:00,022224 21:25:00,159,162,15,23,90,308,49,164,64
101093,022224 12:42:00,022224 13:47:00,147,167,14,31,90,907,105,106,54
101094,022224 18:25:00,022224 19:34:00,171,173,11,48,90,267,136,217,39
101095,022224 06:48:00,022224 07:14:00,142,159,12,29,90,1156,57,141,56
101096,022224 08:10:00,022224 08:26:00,152,155,19,19,90,242,48,213,19
101097,022224 18:07:00,022224 19:17:00,144,171,13,20,90,2612,191,105,63
101098,022224 12:45:00,022224 13:17:00,135,157,17,38,90,1626,148,209,47
101099,022224 22:14:00,022224 22:35:00,141,146,11,46,90,3818,133,194,73
