CustomerID,StartTime,EndTime,AvgHR,MaxHR,AvgMPH,MaxMPH,AvgOxygen,ElevationGain,KCal,Weight,Age
100839,020525 17:48:00,020525 18:36:00,137,164,17,42,95,3316,1623,135,46
100168,011725 22:17:00,011725 23:39:00,160,160,10,33,90,2946,2047,181,74
100942,011525 19:29:00,011525 20:01:00,140,151,15,31,99,380,602,172,46
100603,011825 09:58:00,011825 10:09:00,151,172,13,27,92,2548,442,242,31
100434,020525 13:51:00,020525 14:27:00,155,164,16,45,99,946,734,146,80
100155,021225 21:28:00,021225 22:49:00,170,179,18,36,92,556,1444,128,90
100457,013025 07:15:00,013025 08:35:00,149,154,18,32,94,987,2404,189,22
100511,012725 08:52:00,012725 09:37:00,167,173,20,48,92,2344,1568,142,78
100260,021425 05:01:00,021425 06:12:00,166,177,16,23,98,2559,2926,201,63
100682,012925 11:33:00,012925 12:11:00,156,175,12,30,98,3407,723,106,39
100489,021325 20:02:00,021325 21:10:00,140,165,12,26,96,2785,1201,110,43
100395,021025 10:00:00,021025 10:26:00,140,155,16,50,98,2859,813,144,21
100702,020125 14:55:00,020125 16:00:00,150,159,12,37,93,2950,1992,185,30
100840,020525 05:08:00,020525 05:27:00,172,180,11,14,91,620,216,131,38
100338,020525 22:55:00,020525 00:04:00,137,166,20,37,95,2209,1695,103,88
100350,020125 19:21:00,020125 20:08:00,172,180,12,49,94,921,625,128,37
100887,020225 19:46:00,020225 20:56:00,160,172,10,44,93,583,1257,230,47
100079,010925 14:58:00,010925 16:19:00,138,148,14,49,90,709,2184,237,82
100024,012525 22:40:00,012525 23:47:00,156,163,18,18,93,1478,1482,122,24
100239,010125 21:43:00,010125 22:45:00,153,171,11,14,94,1451,1358,199,31
100972,021325 12:33:00,021325 13:13:00,135,163,20,33,96,3527,2100,172,25
100907,020725 07:36:00,020725 08:59:00,160,175,16,30,94,2884,3930,217,52
100089,021025 20:32:00,021025 20:45:00,139,140,11,24,90,3193,257,125,20
100966,011625 19:42:00,011625 21:09:00,156,165,20,26,97,2680,5434,238,68
100076,021425 20:19:00,021425 21:42:00,170,172,19,36,92,889,2626,194,80
100164,010625 12:43:00,010625 13:53:00,165,168,12,21,96,855,1727,242,62
100566,010825 07:15:00,010825 08:00:00,136,171,13,31,92,2008,915,137,33
100543,021225 18:29:00,021225 19:01:00,172,174,13,26,91,2597,1246,232,85
100662,010225 19:22:00,010225 20:09:00,149,161,12,37,94,1004,545,109,54
100662,011725 18:35:00,011725 19:05:00,141,169,13,46,92,1925,476,109,54
100746,013125 21:17:00,013125 21:30:00,149,172,14,18,94,3025,341,134,30
100438,020725 10:59:00,020725 12:17:00,157,168,14,31,98,666,1305,149,55
100166,012825 21:23:00,012825 21:39:00,146,154,15,44,99,514,232,127,50
100962,013025 08:54:00,013025 10:23:00,161,174,14,40,90,1631,2986,229,30
100107,021425 05:47:00,021425 06:24:00,166,172,20,48,96,33,826,174,19
100524,021225 08:15:00,021225 09:35:00,172,177,20,23,96,2705,3059,145,86
100394,011525 11:26:00,011525 12:14:00,158,170,12,31,98,2908,1215,154,60
100476,011025 21:52:00,011025 22:57:00,142,177,16,24,91,3992,3130,183,57
100744,010625 13:51:00,010625 14:46:00,137,154,19,50,96,909,1687,187,85
100180,012725 10:27:00,012725 11:09:00,135,145,18,45,94,2286,1503,164,37
100210,020625 09:22:00,020625 09:49:00,138,160,10,25,95,2548,825,239,51
100260,010725 21:42:00,010725 21:53:00,153,172,14,43,96,3916,503,201,63
100944,010525 20:45:00,010525 21:47:00,155,178,11,13,98,751,1381,246,63
100726,013125 06:32:00,013125 07:37:00,145,151,15,17,97,643,1808,233,66
100722,013125 05:21:00,013125 05:36:00,172,174,14,29,94,3403,518,165,37
100460,011025 19:29:00,011025 20:06:00,146,156,20,44,97,608,1322,227,51
100939,020325 22:21:00,020325 23:25:00,135,168,15,20,97,2593,1684,136,85
100547,012925 08:26:00,012925 08:38:00,167,177,18,18,94,434,170,106,70
100839,011825 17:13:00,011825 17:36:00,160,167,17,24,95,2531,672,135,46
100722,020225 22:57:00,020225 00:20:00,155,157,11,44,97,290,1064,165,37
100500,020625 13:15:00,020625 14:12:00,159,177,10,11,92,1812,821,132,33
100148,020925 19:01:00,020925 19:59:00,154,157,14,19,95,2383,1315,131,90
100451,020425 15:23:00,020425 15:42:00,152,157,10,42,94,2977,371,141,22
100697,012425 15:49:00,012425 16:58:00,137,159,18,28,91,2156,3398,232,18
100625,012925 19:44:00,012925 19:55:00,169,175,15,28,98,3271,388,161,71
100525,010925 17:39:00,010925 18:37:00,161,180,11,36,99,2003,1244,171,20
100086,010125 11:33:00,010125 13:00:00,167,169,15,37,93,3572,4797,239,45
100711,020825 17:18:00,020825 17:50:00,138,178,12,26,91,2243,484,105,80
100814,013025 20:35:00,013025 20:56:00,149,178,16,18,94,387,326,133,25
100566,011625 13:10:00,011625 14:00:00,159,161,11,46,90,1327,730,137,33
100475,013125 20:21:00,013125 21:39:00,150,176,19,45,95,3151,3076,145,43
100304,010525 15:28:00,010525 16:24:00,135,180,16,17,99,927,816,105,32
100063,011925 10:25:00,011925 11:28:00,167,180,20,26,92,3053,2534,143,83
100220,020625 16:06:00,020625 17:00:00,159,169,19,26,97,3670,1715,107,71
100986,012425 12:01:00,012425 12:22:00,158,170,17,31,95,126,318,134,77
100712,013025 19:22:00,013025 20:44:00,167,172,17,26,95,390,2143,210,72
100736,012125 15:50:00,012125 16:36:00,137,175,11,19,98,508,724,188,38
100335,020225 17:01:00,020225 18:20:00,162,170,11,20,90,3400,3013,232,73
100791,012425 20:42:00,012425 21:09:00,145,152,18,30,94,1600,686,136,75
100318,010825 06:35:00,010825 07:49:00,164,173,11,41,91,2906,2173,195,84
100257,010725 14:50:00,010725 15:38:00,156,159,16,50,96,274,1343,249,31
100100,011525 20:44:00,011525 22:13:00,140,144,13,33,90,2526,2961,201,61
100532,011725 12:31:00,011725 13:58:00,150,177,19,30,91,3716,5544,213,27
100035,011625 17:04:00,011625 17:27:00,166,177,13,35,96,2690,904,230,34
100799,012625 17:59:00,012625 19:29:00,143,175,17,27,93,2071,3401,192,71
100220,010825 10:52:00,010825 11:39:00,163,166,18,42,91,331,649,107,71
100098,021225 21:08:00,021225 21:19:00,142,168,11,42,94,346,186,214,42
100320,010225 14:31:00,010225 15:46:00,158,165,15,38,94,2427,2050,146,74
100457,020825 05:05:00,020825 05:40:00,147,157,19,37,98,3465,1899,189,22
100985,021325 06:13:00,021325 06:52:00,141,180,14,26,95,68,504,142,88
100011,012625 16:29:00,012625 17:36:00,167,177,13,47,95,2477,1482,135,37
100956,021425 11:16:00,021425 12:41:00,148,148,10,18,94,2517,1966,182,76
100728,021425 17:10:00,021425 17:25:00,150,180,14,16,99,3341,599,193,33
100583,011225 15:27:00,011225 16:30:00,158,166,10,21,93,662,1120,222,38
100715,010825 09:27:00,010825 10:45:00,143,177,18,32,91,1510,2881,202,82
100140,012625 05:52:00,012625 06:47:00,163,175,13,17,90,790,1179,198,50
100363,021025 12:39:00,021025 13:32:00,163,167,12,41,95,2395,1324,168,22
100416,021225 15:36:00,021225 16:48:00,169,174,14,43,92,2239,2299,190,55
100675,010525 21:56:00,010525 22:34:00,139,140,20,22,95,2503,1223,127,56
100683,011825 07:43:00,011825 09:00:00,158,180,15,47,91,1220,1959,180,29
100870,020225 11:13:00,020225 11:43:00,170,172,12,30,97,2932,1184,239,90
100589,021325 12:47:00,021325 14:16:00,171,174,12,25,96,3418,2962,185,66
100787,012025 22:31:00,012025 23:25:00,170,176,15,39,99,13,1041,202,29
100998,020525 15:57:00,020525 16:41:00,140,154,19,34,94,501,1341,211,62
100265,010525 09:44:00,010525 09:58:00,161,171,19,36,97,2951,705,192,55
100264,010425 12:14:00,010425 13:30:00,167,173,15,42,90,437,1111,131,65
100909,020125 17:18:00,020125 18:14:00,171,171,15,44,92,1601,1457,167,57
100935,013025 22:15:00,013025 22:38:00,171,178,18,19,97,3688,837,129,64
100682,012825 09:03:00,012825 09:15:00,159,175,20,36,94,3039,356,106,39
100902,011525 11:44:00,011525 12:38:00,159,168,14,18,99,3205,1278,117,28
100427,012925 13:42:00,012925 14:53:00,151,159,16,20,94,1574,1746,149,49
100280,012025 15:55:00,012025 17:03:00,142,160,20,30,96,2357,3430,205,81
100222,010525 05:05:00,010525 06:30:00,148,177,13,32,94,1646,2321,200,67
100996,013125 08:14:00,013125 09:30:00,171,172,19,34,94,1470,2251,155,58
100790,011225 18:47:00,011225 19:28:00,171,180,10,36,92,1289,472,120,42
100303,020225 17:46:00,020225 18:50:00,158,179,13,29,94,1765,2031,226,23
100555,020925 15:03:00,020925 15:26:00,144,159,11,31,94,797,386,183,62
100704,010125 17:28:00,010125 18:38:00,160,160,10,29,95,3645,1917,176,72
100652,020325 15:12:00,020325 15:28:00,146,173,10,15,97,1992,198,109,30
100502,011325 06:17:00,011325 07:33:00,146,156,11,24,99,1224,1080,137,32
100559,021025 10:52:00,021025 11:46:00,152,159,18,43,94,2861,1874,142,23
100467,011925 07:37:00,011925 08:40:00,160,173,16,34,91,23,1127,175,70
101000,020825 16:10:00,020825 16:29:00,140,167,13,29,95,1517,530,211,55
100241,012925 07:11:00,012925 08:29:00,163,168,15,24,95,923,2181,215,57
100171,012725 22:35:00,012725 23:15:00,146,166,18,30,93,2509,2156,236,85
100908,020325 13:58:00,020325 14:11:00,144,153,11,21,99,2980,220,111,58
100520,020525 15:02:00,020525 16:28:00,145,163,13,30,95,3373,3426,206,82
100831,020725 05:28:00,020725 06:16:00,136,149,20,28,90,3071,2479,183,58
100680,010625 16:18:00,010625 17:09:00,144,158,18,34,93,2203,1553,142,19
100724,011525 21:54:00,011525 22:34:00,151,167,20,29,91,2694,2473,235,73
100228,012625 11:57:00,012625 12:11:00,169,174,12,17,93,3566,423,164,52
100516,010625 14:04:00,010625 15:31:00,151,179,20,47,91,3213,3500,139,56
100060,010625 19:58:00,010625 20:59:00,158,161,12,26,96,14,522,112,74
100816,013125 15:30:00,013125 16:42:00,158,163,19,47,99,1734,2670,182,72
100388,011725 06:46:00,011725 07:28:00,143,172,14,17,94,3867,1877,198,78
100222,020525 15:16:00,020525 16:06:00,169,169,12,42,98,3452,1809,200,67
100529,012025 09:00:00,012025 09:31:00,136,144,20,44,92,3662,1625,168,59
100003,020925 14:46:00,020925 15:05:00,149,159,17,44,93,1709,520,151,69
100941,011425 15:09:00,011425 16:37:00,143,147,11,26,97,2857,1405,107,41
100958,012225 22:33:00,012225 23:02:00,157,175,18,21,96,2962,866,120,22
100181,012125 17:04:00,012125 18:13:00,138,176,12,12,96,3273,2276,188,75
100695,011125 09:01:00,011125 09:20:00,140,146,18,38,95,860,480,165,48
100018,010125 22:30:00,010125 23:30:00,167,178,12,40,96,583,663,118,25
100333,021125 19:36:00,021125 20:23:00,156,176,15,49,93,1641,991,134,87
100380,010825 05:43:00,010825 06:21:00,166,178,18,35,99,3124,2212,227,22
100109,012325 18:18:00,012325 19:39:00,169,169,11,17,93,3109,2810,222,55
100870,011525 19:36:00,011525 19:48:00,157,178,15,20,98,2491,543,239,90
100587,011425 06:45:00,011425 07:41:00,169,171,10,24,97,2602,1223,169,68
100171,012525 20:49:00,012525 20:59:00,166,180,18,50,99,1446,424,236,85
100006,011225 05:21:00,011225 06:48:00,165,166,11,32,93,773,1769,223,62
100319,012725 10:28:00,012725 11:52:00,170,170,20,41,96,2258,3503,173,48
100799,011025 21:22:00,011025 22:10:00,170,171,19,37,98,2707,2309,192,71
100250,013025 09:09:00,013025 09:35:00,152,172,15,48,97,1362,915,240,67
100786,012725 20:12:00,012725 21:30:00,171,175,18,36,98,65,1432,157,55
100640,010825 18:03:00,010825 18:22:00,165,177,10,42,94,1251,191,106,47
100169,011525 11:58:00,011525 13:13:00,151,170,19,39,96,1081,1848,143,74
100550,010625 09:38:00,010625 10:25:00,146,177,12,38,93,3248,944,115,62
100187,012825 15:03:00,012825 15:33:00,136,148,18,48,92,3031,998,132,76
100988,020325 22:22:00,020325 23:38:00,141,143,12,42,98,824,1013,132,27
100414,010325 08:02:00,010325 09:21:00,153,161,16,16,90,3048,3375,190,89
100413,012925 13:08:00,012925 14:25:00,160,168,13,17,94,553,1478,191,75
100832,011825 14:56:00,011825 15:21:00,157,162,15,35,94,2096,772,177,34
100137,020525 12:56:00,020525 14:24:00,142,159,13,15,95,3949,3382,181,28
100319,020625 15:09:00,020625 15:24:00,169,171,12,44,93,3116,443,173,48
100263,020625 06:25:00,020625 07:31:00,169,177,13,28,91,3491,2291,176,74
100224,020325 22:43:00,020325 23:40:00,142,146,12,12,94,3096,2288,236,20
100246,012625 06:55:00,012625 07:06:00,172,178,11,39,90,3499,204,111,73
100748,011425 05:56:00,011425 06:06:00,158,176,18,33,92,2218,215,100,37
100167,012425 20:01:00,012425 21:13:00,139,173,13,29,94,798,1462,187,33
100996,010525 21:51:00,010525 22:11:00,157,163,12,20,99,701,301,155,58
100181,020225 20:08:00,020225 20:39:00,152,172,20,36,90,1336,1132,188,75
100572,020725 11:31:00,020725 12:50:00,136,146,14,46,99,2383,2284,167,84
100558,010325 08:16:00,010325 09:23:00,141,180,11,20,95,160,1077,217,70
100193,012325 17:04:00,012325 17:59:00,141,169,20,20,94,3476,2281,137,28
100358,020225 11:06:00,020225 11:38:00,150,158,16,41,95,2489,1087,168,57
100040,010325 18:10:00,010325 18:59:00,167,177,10,16,91,3150,1711,244,26
100252,011525 16:21:00,011525 17:12:00,164,173,10,12,91,1869,982,174,79
100119,020325 07:46:00,020325 08:22:00,156,166,15,41,92,742,745,168,25
100714,010725 12:21:00,010725 13:10:00,141,166,13,36,95,3365,1410,149,49
100104,010625 11:07:00,010625 11:45:00,140,146,10,45,92,979,582,174,18
100511,020725 14:44:00,020725 15:02:00,170,176,14,28,90,534,275,142,78
100128,012825 21:55:00,012825 22:19:00,139,154,10,32,91,1574,614,248,39
100428,011625 09:29:00,011625 10:03:00,139,158,18,47,99,2025,1662,237,75
100085,010725 13:32:00,010725 13:54:00,156,169,10,34,94,1125,359,178,42
100059,020225 12:25:00,020225 13:37:00,147,167,12,40,97,1130,802,101,69
100622,011425 19:33:00,011425 20:16:00,168,168,14,48,91,3454,2179,240,27
100374,020225 05:45:00,020225 06:58:00,139,161,16,48,99,442,1532,176,76
100792,020225 10:15:00,020225 10:57:00,141,144,17,50,90,3732,2107,187,84
100482,012625 21:16:00,012625 21:26:00,143,149,17,38,92,92,215,193,84
100068,012425 05:03:00,012425 05:40:00,148,149,13,33,98,2042,1245,225,89
100628,020525 15:45:00,020525 17:06:00,136,176,12,40,94,3939,2092,132,76
100947,011125 12:23:00,011125 12:35:00,154,166,19,32,94,947,346,174,21
100054,021125 12:30:00,021125 13:52:00,138,180,13,49,93,974,1913,204,79
100777,010325 12:17:00,010325 13:15:00,167,177,10,29,93,3587,974,109,62
100992,010625 05:06:00,010625 05:16:00,148,174,19,28,94,3992,662,212,67
100348,010225 11:29:00,010225 12:24:00,159,167,17,33,98,918,1206,149,81
100972,011025 22:29:00,011025 23:20:00,143,161,16,19,93,510,1070,172,25
100968,010525 07:44:00,010525 08:19:00,149,171,12,32,99,919,578,159,30
100717,010525 19:35:00,010525 20:58:00,159,176,15,27,95,552,1232,128,62
100598,021325 17:53:00,021325 18:50:00,162,169,18,36,92,973,1001,111,40
100371,010125 16:55:00,010125 17:57:00,172,180,20,37,94,1553,1438,113,56
100616,020625 16:04:00,020625 17:13:00,166,171,15,49,96,1655,1340,123,67
100913,010525 06:12:00,010525 07:08:00,165,166,17,31,92,1716,2521,248,44
100563,012525 10:33:00,012525 11:14:00,157,162,15,15,91,3732,1592,164,29
100126,012125 11:59:00,012125 13:04:00,152,168,16,29,94,745,1060,124,50
100935,011725 13:24:00,011725 13:45:00,169,172,20,24,92,1236,512,129,64
100729,021325 21:52:00,021325 22:40:00,170,176,11,36,94,1506,1066,199,46
100011,011325 21:49:00,011325 23:04:00,141,157,20,50,96,1766,2188,135,37
100781,011025 11:47:00,011025 12:51:00,154,175,12,33,99,2534,1860,190,81
100262,012025 17:41:00,012025 17:57:00,139,165,18,33,95,722,559,238,90
100810,012225 17:55:00,012225 18:57:00,165,171,15,30,97,1249,883,100,79
100404,011425 06:56:00,011425 08:00:00,148,170,19,39,99,2313,3632,245,61
100883,012525 13:26:00,012525 14:25:00,146,149,16,38,97,165,1370,215,42
100847,020725 22:34:00,020725 23:02:00,150,156,10,26,91,1592,380,131,37
100269,021025 20:37:00,021025 21:30:00,160,167,20,22,99,3408,2363,149,65
100480,010725 15:04:00,010725 15:49:00,167,169,10,40,97,2760,959,160,29
100684,011325 16:40:00,011325 17:46:00,147,156,10,20,90,3733,2469,237,48
100471,020725 13:03:00,020725 14:19:00,157,176,13,39,94,2963,2474,181,41
100020,020725 05:55:00,020725 06:27:00,148,150,17,32,93,1713,644,111,25
100176,021425 19:01:00,021425 19:58:00,143,158,18,28,97,709,1501,180,54
100040,012125 08:31:00,012125 08:43:00,157,164,11,44,91,1277,308,244,26
100382,010425 12:57:00,010425 13:41:00,146,166,11,49,93,2280,1353,231,88
100978,011525 19:19:00,011525 20:23:00,149,152,14,41,98,2313,2643,242,80
100300,011325 16:32:00,011325 16:46:00,159,161,14,23,94,665,177,113,68
100083,010525 12:54:00,010525 13:08:00,150,170,15,18,94,1228,281,142,90
100694,011725 20:19:00,011725 20:43:00,138,167,18,32,98,3294,1490,235,84
100066,012525 20:01:00,012525 20:52:00,172,179,10,24,99,1144,1129,240,34
100974,011425 07:11:00,011425 08:21:00,152,160,18,30,95,2723,2684,161,47
100710,010525 22:18:00,010525 22:35:00,169,171,18,35,95,763,624,247,22
100187,013025 15:29:00,013025 16:19:00,168,177,15,27,94,3168,1421,132,76
100222,012525 13:03:00,012525 14:22:00,144,171,19,35,98,902,2587,200,67
100152,011725 22:37:00,011725 23:52:00,156,157,18,44,92,134,1873,208,26
100630,020325 15:12:00,020325 16:02:00,149,166,10,33,97,1534,832,163,27
100246,011125 06:53:00,011125 08:10:00,165,180,18,21,94,3048,2162,111,73
100682,020625 09:14:00,020625 10:22:00,172,175,20,42,91,946,1258,106,39
100877,011625 09:26:00,011625 09:56:00,149,161,12,30,91,3049,1027,203,79
100333,012925 11:01:00,012925 12:07:00,155,174,15,25,93,1462,1331,134,87
100341,011025 21:45:00,011025 21:59:00,139,172,13,26,93,1886,210,104,78
100864,020925 21:11:00,020925 22:28:00,140,173,20,45,98,2503,3942,202,66
100462,011025 16:17:00,011025 17:12:00,159,168,14,29,96,1849,1823,215,39
100839,010425 14:58:00,010425 15:34:00,159,178,18,19,91,3810,1398,135,46
100822,020825 13:57:00,020825 14:33:00,168,176,12,44,97,1517,747,170,53
100840,012225 16:15:00,012225 16:26:00,170,178,19,27,90,3357,406,131,38
100026,010525 15:35:00,010525 16:34:00,168,175,11,35,93,3117,2077,225,50
100303,011025 05:31:00,011025 06:21:00,158,159,12,23,91,1088,1232,226,23
100541,013125 08:43:00,013125 09:27:00,169,172,15,15,97,432,656,134,82
100488,010925 17:33:00,010925 18:54:00,153,157,18,22,99,1556,2771,185,84
100240,012325 05:25:00,012325 06:24:00,172,173,15,48,99,751,1071,147,20
100641,020825 06:28:00,020825 07:29:00,160,177,19,24,95,1681,2811,229,40
100032,011425 10:34:00,011425 11:22:00,160,162,20,21,95,1311,2029,219,30
100847,020725 15:41:00,020725 16:34:00,168,179,12,21,91,2076,965,131,37
100890,020925 20:00:00,020925 20:26:00,167,179,11,17,94,1903,653,205,86
100055,011725 07:39:00,011725 08:33:00,138,140,15,43,93,1589,1946,232,70
100055,011525 08:44:00,011525 09:55:00,166,172,11,48,91,2684,2379,232,70
100564,021225 21:51:00,021225 23:11:00,163,164,11,33,92,2343,2407,223,62
100187,011125 21:55:00,011125 23:05:00,137,177,14,39,98,652,1032,132,76
100994,011325 18:55:00,011325 19:45:00,151,152,13,35,96,173,1025,233,32
100575,012925 05:46:00,012925 06:58:00,167,176,15,25,90,3353,3795,237,63
100809,012625 21:58:00,012625 23:20:00,154,158,19,41,93,2506,2766,140,83
100472,011825 12:14:00,011825 13:43:00,164,165,14,46,91,3252,2269,125,41
100938,011925 14:02:00,011925 14:35:00,157,165,17,50,91,1523,846,148,76
100682,020725 13:40:00,020725 15:03:00,151,157,16,36,96,2570,1808,106,39
100136,010525 20:28:00,010525 21:15:00,160,177,15,15,96,369,999,195,35
100116,012225 14:27:00,012225 15:01:00,145,156,20,45,95,2889,1123,121,28
100344,012225 05:07:00,012225 05:25:00,143,174,20,46,94,3133,801,156,46
100628,011425 19:04:00,011425 20:34:00,161,166,14,41,94,2106,1940,132,76
100036,010325 05:30:00,010325 06:59:00,158,164,14,33,91,671,1491,149,38
100801,020225 18:59:00,020225 19:25:00,147,158,15,46,91,3573,666,111,67
100934,011825 18:09:00,011825 19:22:00,169,175,20,32,95,45,1976,210,76
100523,012525 10:30:00,012525 11:41:00,135,144,13,46,98,3439,2041,147,32
100318,010125 06:01:00,010125 07:05:00,171,173,12,17,94,2309,1824,195,84
100876,011525 07:41:00,011525 08:43:00,168,173,17,36,96,345,964,127,67
100960,021125 06:51:00,021125 07:40:00,137,179,15,32,95,1404,814,112,48
100419,012825 22:16:00,012825 23:41:00,156,175,11,30,98,754,1803,234,67
100902,012625 07:23:00,012625 08:39:00,143,168,18,49,93,647,1276,117,28
100935,020725 06:51:00,020725 07:17:00,170,180,16,45,90,3689,841,129,64
100247,010625 05:42:00,010625 07:03:00,150,172,17,22,90,2257,3750,226,46
100388,020725 19:19:00,020725 20:39:00,171,178,14,27,93,662,1776,198,78
100527,012825 10:01:00,012825 10:58:00,165,178,12,31,97,915,650,110,23
100374,021025 22:21:00,021025 23:10:00,157,168,13,27,99,2255,1350,176,76
100912,010625 05:42:00,010625 06:11:00,167,171,12,47,93,2353,509,119,50
100033,012325 08:23:00,012325 09:14:00,163,170,17,37,99,3038,1970,162,27
100339,012925 22:25:00,012925 23:27:00,154,167,17,27,95,3922,3566,208,63
100591,011325 16:38:00,011325 17:34:00,169,171,20,36,94,113,1401,189,87
100016,020525 19:04:00,020525 19:17:00,146,170,10,39,97,701,180,171,81
100331,012225 16:38:00,012225 17:28:00,150,180,17,25,92,1755,2235,244,65
100927,013125 13:39:00,013125 14:32:00,140,153,17,19,95,2607,2506,215,76
100206,012325 11:56:00,012325 12:09:00,153,165,15,16,93,2199,496,214,43
100208,011525 20:16:00,011525 21:01:00,142,168,17,47,91,3142,2722,249,71
100283,010225 09:10:00,010225 09:39:00,144,162,14,49,96,1326,413,105,20
100246,021025 12:23:00,021025 12:46:00,144,179,17,23,98,2702,571,111,73
100869,012125 05:26:00,012125 06:43:00,144,156,16,47,99,3865,2264,114,61
100048,011025 20:43:00,011025 21:41:00,156,157,17,26,95,3273,3432,238,82
100560,012825 17:58:00,012825 18:41:00,166,176,15,38,91,865,1330,242,90
100083,010225 08:06:00,010225 09:20:00,167,168,20,26,90,2936,2894,142,90
100114,020525 20:25:00,020525 21:33:00,150,153,11,24,91,193,1219,239,36
100686,021125 08:01:00,021125 09:03:00,157,176,17,45,91,451,1008,128,62
100474,011125 17:01:00,011125 17:42:00,154,155,10,32,98,2529,616,118,22
100818,021025 16:37:00,021025 17:42:00,166,177,15,15,98,1516,1706,172,21
100348,012125 22:52:00,012125 23:39:00,162,179,18,21,92,3093,1786,149,81
100458,012825 10:10:00,012825 10:56:00,142,153,12,36,99,2223,706,107,24
100941,010625 16:38:00,010625 17:58:00,148,152,10,38,91,3821,1370,107,41
100886,021025 08:06:00,021025 09:05:00,157,175,13,35,98,2689,2480,246,72
100314,021125 11:46:00,021125 12:39:00,163,170,15,47,95,2780,1446,136,31
100864,020125 18:55:00,020125 20:02:00,138,169,15,39,92,492,1538,202,66
100319,012125 10:21:00,012125 11:38:00,162,178,20,30,95,2338,3265,173,48
100520,012125 15:25:00,012125 16:12:00,163,175,19,34,94,3922,2992,206,82
100145,011725 07:33:00,011725 08:31:00,140,145,17,20,99,841,2011,241,56
100349,011125 06:20:00,011125 07:09:00,138,177,10,10,92,1230,662,143,73
100574,020925 15:55:00,020925 16:11:00,157,169,19,44,97,1767,542,165,60
100219,011025 19:01:00,011025 20:13:00,167,176,13,14,91,2319,1999,175,66
100042,010525 11:27:00,010525 11:58:00,151,152,12,27,93,1425,662,179,90
100503,011225 13:29:00,011225 14:13:00,170,179,19,40,92,610,1488,226,25
100598,010125 16:43:00,010125 18:13:00,169,174,11,42,93,2545,1404,111,40
100762,011025 19:21:00,011025 20:08:00,138,159,11,14,93,2426,825,128,78
100168,010725 20:52:00,010725 21:49:00,145,179,19,48,99,247,1364,181,74
100376,011025 11:20:00,011025 12:49:00,137,141,17,45,94,3478,2864,125,81
100305,012725 19:44:00,012725 20:13:00,147,172,14,21,95,77,633,239,71
100195,020325 10:51:00,020325 11:58:00,158,158,14,20,96,92,973,158,79
100894,012225 06:20:00,012225 07:01:00,155,172,15,39,93,1752,1510,228,50
100622,010325 06:32:00,010325 07:17:00,170,178,13,21,99,598,1101,240,27
100830,011725 18:26:00,011725 19:22:00,141,170,15,48,99,751,1196,173,89
100001,010925 19:10:00,010925 20:19:00,171,176,10,48,92,1220,1541,237,43
100263,011525 10:42:00,011525 11:13:00,149,180,17,23,96,1810,1012,176,74
100269,010925 15:28:00,010925 15:46:00,137,171,17,40,94,3350,675,149,65
100137,010425 21:40:00,010425 23:08:00,150,177,12,28,91,623,1512,181,28
100350,021125 09:41:00,021125 10:03:00,165,176,13,44,94,2760,487,128,37
100600,011025 05:04:00,011025 05:56:00,150,155,18,44,90,3139,1764,132,48
100602,012125 11:01:00,012125 12:27:00,147,171,15,47,93,3145,1844,100,73
100531,011825 13:09:00,011825 13:31:00,160,176,19,42,96,1627,943,216,39
100818,010925 12:29:00,010925 13:00:00,156,176,14,26,93,780,620,172,21
100261,010525 17:09:00,010525 17:40:00,166,169,15,50,93,740,874,229,68
100918,010725 17:07:00,010725 18:07:00,142,174,16,27,97,1685,2473,243,56
100200,021225 16:12:00,021225 17:39:00,156,162,12,33,91,3734,3610,219,40
100166,012125 07:00:00,012125 07:46:00,149,174,19,35,90,3738,1754,127,50
100184,020725 05:15:00,020725 05:38:00,153,153,10,27,99,3383,623,182,61
100010,011425 20:25:00,011425 20:53:00,139,179,20,27,97,987,979,198,41
100305,013025 09:52:00,013025 10:07:00,170,175,12,41,93,3025,602,239,71
100443,012925 13:09:00,012925 14:18:00,167,168,15,32,93,899,2076,233,62
100729,021325 16:00:00,021325 16:12:00,161,170,17,42,97,2631,527,199,46
100055,010825 05:15:00,010825 05:37:00,154,174,17,42,94,1133,798,232,70
100669,020625 08:36:00,020625 09:53:00,166,168,16,41,94,3393,2869,156,41
100023,012625 16:01:00,012625 16:21:00,164,168,11,44,92,3171,499,158,20
100516,012925 11:47:00,012925 12:03:00,164,170,15,39,94,2415,415,139,56
100592,011525 22:27:00,011525 23:34:00,143,166,16,19,92,2519,2957,217,65
100562,020125 16:52:00,020125 17:14:00,171,180,15,49,94,108,409,188,18
100966,010625 07:04:00,010625 07:46:00,144,151,10,21,91,1153,925,238,68
100772,011325 19:17:00,011325 20:37:00,172,175,10,19,91,673,1356,211,89
100170,013125 22:16:00,013125 22:31:00,172,179,13,23,98,359,300,213,19
100512,011625 16:18:00,011625 17:44:00,135,172,13,18,98,664,1998,223,80
100410,012125 09:43:00,012125 11:09:00,140,164,11,15,99,959,1475,178,54
100118,012425 06:15:00,012425 06:53:00,155,165,11,14,94,1764,627,139,86
100042,010525 13:18:00,010525 13:30:00,138,142,19,35,90,3088,577,179,90
100904,021125 18:00:00,021125 19:01:00,171,178,16,32,99,1913,2247,206,62
100844,013125 09:01:00,013125 09:24:00,166,180,13,16,90,284,284,135,33
